time,target_inclination,sensor_inclination,target_orientation,sensor_orientation,sensor_orientation_fixed
7.48,20,20.55,90,87.6558,87.66
7.5,20,20.5,90,87.7923,87.79
7.52,20,20.46,90,87.7876,87.79
7.54,20,20.44,90,87.8305,87.83
7.57,20,20.51,90,87.7716,87.77
7.59,20,20.6,90,87.424,87.42
7.61,20,20.74,90,87.0803,87.08
7.63,20,20.87,90,86.8285,86.83
7.65,20,20.95,90,86.55,86.55
7.67,20,21,90,86.3725,86.37
7.69,20,21.04,90,86.3105,86.31
7.71,20,20.96,90,86.5783,86.58
7.73,20,20.85,90,86.8512,86.85
7.75,20,20.72,90,87.2029,87.2
7.77,20,20.62,90,87.4475,87.45
7.79,20,20.55,90,87.6277,87.63
7.81,20,20.53,90,87.7605,87.76
7.83,20,20.48,90,87.8453,87.85
7.85,20,20.45,90,87.8661,87.87
7.87,20,20.46,90,87.8259,87.83
7.89,20,20.48,90,87.7779,87.78
7.91,20,20.51,90,87.7235,87.72
7.93,20,20.56,90,87.6556,87.66
7.95,20,20.61,90,87.6763,87.68
7.97,20,20.61,90,87.6842,87.68
7.99,20,20.55,90,87.7588,87.76
8.01,20,20.49,90,87.8669,87.87
8.03,20,20.47,90,87.8951,87.9
8.05,20,20.51,90,87.733,87.73
8.07,20,20.64,90,87.459,87.46
8.09,20,20.82,90,87.1125,87.11
8.11,20,21.06,90,86.6729,86.67
8.13,20,21.22,90,86.3779,86.38
8.15,20,21.31,90,86.2643,86.26
8.17,20,21.27,90,86.3175,86.32
8.2,20,21.23,90,86.3632,86.36
8.22,20,21.13,90,86.5297,86.53
8.24,20,21.07,90,86.611,86.61
8.26,20,21.07,90,86.6259,86.63
8.28,20,21.08,90,86.6592,86.66
8.3,20,21.08,90,86.7027,86.7
8.32,20,21.05,90,86.7779,86.78
8.34,20,20.97,90,86.9046,86.9
8.36,20,20.97,90,86.9409,86.94
8.38,20,21.02,90,86.8033,86.8
8.4,20,21.06,90,86.7868,86.79
8.42,20,21.09,90,86.6469,86.65
8.44,20,21.1,90,86.6367,86.64
8.46,20,21.05,90,86.8318,86.83
8.48,20,20.97,90,86.9324,86.93
8.5,20,20.89,90,87.1533,87.15
8.52,20,20.78,90,87.3418,87.34
8.54,20,20.71,90,87.3384,87.34
8.56,20,20.66,90,87.4102,87.41
8.58,20,20.6,90,87.5644,87.56
8.6,20,20.54,90,87.7327,87.73
8.62,20,20.47,90,88.0329,88.03
8.64,20,20.43,90,88.0906,88.09
8.66,20,20.44,90,88.0662,88.07
8.68,20,20.45,90,88.118,88.12
8.7,20,20.47,90,88.0779,88.08
8.72,20,20.45,90,88.1711,88.17
8.74,20,20.37,90,88.4204,88.42
8.77,20,20.29,90,88.6289,88.63
8.79,20,20.2,90,88.9124,88.91
8.81,20,20.11,90,89.2246,89.22
8.83,20,20.05,90,89.3574,89.36
8.85,20,20.06,90,89.3658,89.37
8.87,20,20.09,90,89.3779,89.38
8.89,20,20.12,90,89.3337,89.33
8.91,20,20.13,90,89.28,89.28
8.93,20,20.14,90,89.2977,89.3
8.95,20,20.15,90,89.3017,89.3
8.97,20,20.15,90,89.3044,89.3
8.99,20,20.2,90,89.1843,89.18
9.01,20,20.28,90,88.973,88.97
9.03,20,20.34,90,88.8226,88.82
9.05,20,20.36,90,88.7285,88.73
9.07,20,20.38,90,88.6223,88.62
9.09,20,20.38,90,88.6096,88.61
9.11,20,20.36,90,88.6574,88.66
9.13,20,20.34,90,88.7118,88.71
9.15,20,20.35,90,88.729,88.73
9.17,20,20.34,90,88.7414,88.74
9.19,20,20.32,90,88.7742,88.77
9.21,20,20.32,90,88.7757,88.78
9.23,20,20.32,90,88.8079,88.81
9.25,20,20.3,90,88.8679,88.87
9.27,20,20.32,90,88.7924,88.79
9.29,20,20.33,90,88.7767,88.78
9.31,20,20.35,90,88.7589,88.76
9.33,20,20.36,90,88.7059,88.71
9.35,20,20.37,90,88.6663,88.67
9.37,20,20.34,90,88.8126,88.81
9.4,20,20.29,90,88.9445,88.94
9.42,20,20.25,90,89.0294,89.03
9.44,20,20.23,90,89.1398,89.14
9.46,20,20.22,90,89.1747,89.17
9.48,20,20.2,90,89.1758,89.18
9.5,20,20.17,90,89.2577,89.26
9.52,20,20.15,90,89.3357,89.34
9.54,20,20.14,90,89.3335,89.33
9.56,20,20.12,90,89.3425,89.34
9.58,20,20.13,90,89.3416,89.34
9.6,20,20.14,90,89.3069,89.31
9.62,20,20.15,90,89.2723,89.27
9.64,20,20.17,90,89.157,89.16
9.66,20,20.2,90,89.0125,89.01
9.68,20,20.25,90,88.8394,88.84
9.7,20,20.3,90,88.8015,88.8
9.72,20,20.34,90,88.7818,88.78
9.74,20,20.39,90,88.6096,88.61
9.76,20,20.42,90,88.6212,88.62
9.78,20,20.42,90,88.6703,88.67
9.8,20,20.42,90,88.613,88.61
9.82,20,20.41,90,88.65,88.65
9.84,20,20.4,90,88.6706,88.67
9.86,20,20.4,90,88.6426,88.64
9.88,20,20.43,90,88.5632,88.56
9.9,20,20.5,90,88.3786,88.38
9.92,20,20.56,90,88.2161,88.22
9.94,20,20.61,90,88.0615,88.06
9.96,20,20.66,90,87.9438,87.94
9.99,20,20.69,90,87.8576,87.86
10.01,20,20.67,90,87.8992,87.9
10.03,20,20.6,90,88.1279,88.13
10.05,20,20.5,90,88.4405,88.44
10.07,20,20.37,90,88.8828,88.88
10.09,20,20.3,90,89.0947,89.09
10.11,20,20.25,90,89.2307,89.23
10.13,20,20.21,90,89.3538,89.35
10.15,20,20.2,90,89.3836,89.38
10.17,20,20.2,90,89.3757,89.38
10.19,20,20.21,90,89.3779,89.38
10.21,20,20.22,90,89.3633,89.36
10.23,20,20.22,90,89.3249,89.32
10.25,20,20.22,90,89.3473,89.35
10.27,20,20.24,90,89.3224,89.32
10.29,20,20.26,90,89.2368,89.24
10.31,20,20.29,90,89.182,89.18
10.33,20,20.32,90,89.1381,89.14
10.35,20,20.35,90,89.0826,89.08
10.37,20,20.34,90,89.0177,89.02
10.39,20,20.34,90,88.969,88.97
10.41,20,20.39,90,88.8239,88.82
10.43,20,20.47,90,88.593,88.59
10.45,20,20.54,90,88.4291,88.43
10.47,20,20.6,90,88.3451,88.35
10.49,20,20.63,90,88.2864,88.29
10.51,20,20.65,90,88.1746,88.17
10.53,20,20.66,90,88.1433,88.14
10.55,20,20.63,90,88.2221,88.22
10.57,20,20.59,90,88.2529,88.25
10.6,20,20.53,90,88.2937,88.29
10.62,20,20.46,90,88.3564,88.36
10.64,20,20.47,90,88.4539,88.45
10.66,20,20.59,90,88.6316,88.63
10.68,20,20.58,90,88.7681,88.77
10.7,20,20.48,90,88.8451,88.85
10.72,20,20.48,90,88.9715,88.97
10.74,20,20.52,90,89.0851,89.09
10.76,20,20.47,90,89.167,89.17
10.78,20,20.44,90,89.1961,89.2
10.8,20,20.45,90,89.2384,89.24
10.82,20,20.46,90,89.3644,89.36
10.84,20,20.42,90,89.445,89.45
10.86,20,20.38,90,89.5041,89.5
10.88,20,20.38,90,89.5883,89.59
10.9,20,20.37,90,89.6451,89.65
10.92,20,20.35,90,89.6279,89.63
10.94,20,20.36,90,89.6173,89.62
10.96,20,20.39,90,89.5726,89.57
10.98,20,20.4,90,89.5106,89.51
11,20,20.38,90,89.4875,89.49
11.02,20,20.38,90,89.477,89.48
11.04,20,20.4,90,89.4438,89.44
11.06,20,20.39,90,89.4881,89.49
11.08,20,20.34,90,89.5384,89.54
11.1,20,20.33,90,89.581,89.58
11.12,20,20.3,90,89.6797,89.68
11.14,20,20.26,90,89.7561,89.76
11.16,20,20.24,90,89.7728,89.77
11.18,20,20.24,90,89.8556,89.86
11.21,20,20.23,90,89.8573,89.86
11.23,20,20.21,90,89.885,89.89
11.25,20,20.21,90,89.9251,89.93
11.27,20,20.21,90,89.8964,89.9
11.29,20,20.22,90,89.9169,89.92
11.31,20,20.23,90,89.9219,89.92
11.33,20,20.2,90,89.9792,89.98
11.35,20,20.18,90,90.0373,90.04
11.37,20,20.16,90,90.1,90.1
11.39,20,20.14,90,90.1186,90.12
11.41,20,20.14,90,90.1771,90.18
11.43,20,20.14,90,90.2344,90.23
11.45,20,20.14,90,90.2456,90.25
11.47,20,20.14,90,90.2579,90.26
11.49,20,20.15,90,90.2509,90.25
11.51,20,20.17,90,90.2052,90.21
11.53,20,20.17,90,90.1978,90.2
11.55,20,20.21,90,90.0699,90.07
11.57,20,20.29,90,89.8143,89.81
11.59,20,20.37,90,89.5657,89.57
11.61,20,20.43,90,89.3738,89.37
11.63,20,20.5,90,89.2082,89.21
11.65,20,20.54,90,89.077,89.08
11.67,20,20.57,90,88.9767,88.98
11.69,20,20.57,90,88.9723,88.97
11.71,20,20.56,90,89.008,89.01
11.73,20,20.53,90,89.1122,89.11
11.75,20,20.51,90,89.1628,89.16
11.77,20,20.49,90,89.2948,89.29
11.79,20,20.47,90,89.4117,89.41
11.82,20,20.47,90,89.4112,89.41
11.84,20,20.49,90,89.3716,89.37
11.86,20,20.53,90,89.3241,89.32
11.88,20,20.55,90,89.2267,89.23
11.9,20,20.56,90,89.1574,89.16
11.92,20,20.58,90,89.1026,89.1
11.94,20,20.6,90,89.0314,89.03
11.96,20,20.62,90,88.951,88.95
11.98,20,20.64,90,88.8272,88.83
12,20,20.67,90,88.6821,88.68
12.02,20,20.7,90,88.5975,88.6
12.04,20,20.71,90,88.5421,88.54
12.06,20,20.72,90,88.4702,88.47
12.08,20,20.67,90,88.636,88.64
12.1,20,20.54,90,88.9958,89
12.12,20,20.39,90,89.3862,89.39
12.14,20,20.26,90,89.7357,89.74
12.16,20,20.17,90,90.0119,90.01
12.18,20,20.09,90,90.2051,90.21
12.2,20,20.04,90,90.3323,90.33
12.22,20,20.11,90,90.1522,90.15
12.24,20,20.26,90,89.693,89.69
12.26,20,20.4,90,89.2839,89.28
12.28,20,20.54,90,88.9354,88.94
12.3,20,20.63,90,88.6664,88.67
12.32,20,20.7,90,88.4771,88.48
12.34,20,20.71,90,88.4782,88.48
12.36,20,20.69,90,88.5514,88.55
12.38,20,20.64,90,88.7339,88.73
12.41,20,20.61,90,88.8659,88.87
12.43,20,20.59,90,88.9056,88.91
12.45,20,20.57,90,88.9683,88.97
12.47,20,20.56,90,89.0071,89.01
12.49,20,20.54,90,89.0654,89.07
12.51,20,20.53,90,89.0366,89.04
12.53,20,20.53,90,89.0913,89.09
12.55,20,20.5,90,89.1175,89.12
12.57,20,20.51,90,89.0918,89.09
12.59,20,20.51,90,89.1445,89.14
12.61,20,20.39,90,89.5431,89.54
12.63,20,20.28,90,89.8775,89.88
12.65,20,20.17,90,90.2064,90.21
12.67,20,20.1,90,90.4213,90.42
12.69,20,20.05,90,90.5581,90.56
12.71,20,20.01,90,90.6541,90.65
12.73,20,20.06,90,90.4276,90.43
12.75,20,20.19,90,90.0167,90.02
12.77,20,20.35,90,89.5114,89.51
12.79,20,20.44,90,89.2724,89.27
12.81,20,20.51,90,89.0856,89.09
12.83,20,20.58,90,88.9277,88.93
12.85,20,20.55,90,89.0086,89.01
12.87,20,20.42,90,89.3945,89.39
12.89,20,20.3,90,89.7804,89.78
12.91,20,20.2,90,90.1172,90.12
12.93,20,20.12,90,90.367,90.37
12.95,20,20.04,90,90.5884,90.59
12.97,20,20.04,90,90.624,90.62
12.99,20,20.12,90,90.4039,90.4
13.02,20,20.2,90,90.1714,90.17
13.04,20,20.28,90,90.0112,90.01
13.06,20,20.33,90,89.8585,89.86
13.08,20,20.36,90,89.7748,89.77
13.1,20,20.38,90,89.7732,89.77
13.12,20,20.35,90,89.8639,89.86
13.14,20,20.29,90,90.0159,90.02
13.16,20,20.24,90,90.1713,90.17
13.18,20,20.2,90,90.254,90.25
13.2,20,20.17,90,90.3136,90.31
13.22,20,20.16,90,90.3757,90.38
13.24,20,20.16,90,90.3941,90.39
13.26,20,20.17,90,90.3878,90.39
13.28,20,20.18,90,90.3702,90.37
13.3,20,20.2,90,90.251,90.25
13.32,20,20.22,90,90.1555,90.16
13.34,20,20.23,90,90.1208,90.12
13.36,20,20.26,90,89.9585,89.96
13.38,20,20.33,90,89.7583,89.76
13.4,20,20.39,90,89.5554,89.56
13.42,20,20.44,90,89.3724,89.37
13.44,20,20.49,90,89.26,89.26
13.46,20,20.51,90,89.2127,89.21
13.48,20,20.54,90,89.1384,89.14
13.5,20,20.56,90,89.064,89.06
13.52,20,20.57,90,89.029,89.03
13.54,20,20.57,90,88.9879,88.99
13.56,20,20.58,90,88.9324,88.93
13.58,20,20.6,90,88.8972,88.9
13.6,20,20.61,90,88.883,88.88
13.63,20,20.6,90,88.9488,88.95
13.65,20,20.58,90,89.06,89.06
13.67,20,20.57,90,89.1275,89.13
13.69,20,20.56,90,89.1737,89.17
13.71,20,20.55,90,89.2409,89.24
13.73,20,20.54,90,89.2661,89.27
13.75,20,20.53,90,89.2371,89.24
13.77,20,20.49,90,89.303,89.3
13.79,20,20.44,90,89.4703,89.47
13.81,20,20.37,90,89.5846,89.58
13.83,20,20.33,90,89.7392,89.74
13.85,20,20.29,90,89.8196,89.82
13.87,20,20.27,90,89.9456,89.95
13.89,20,20.28,90,89.932,89.93
13.91,20,20.3,90,89.8359,89.84
13.93,20,20.33,90,89.7955,89.8
13.95,20,20.34,90,89.7591,89.76
13.97,20,20.38,90,89.6984,89.7
13.99,20,20.4,90,89.699,89.7
14.01,20,20.43,90,89.7185,89.72
14.03,20,20.42,90,89.7267,89.73
14.05,20,20.4,90,89.7775,89.78
14.07,20,20.38,90,89.8204,89.82
14.09,20,20.37,90,89.8203,89.82
14.11,20,20.35,90,89.8545,89.85
14.13,20,20.31,90,89.929,89.93
14.15,20,20.27,90,90.0057,90.01
14.17,20,20.24,90,90.076,90.08
14.19,20,20.21,90,90.1606,90.16
14.21,20,20.19,90,90.2265,90.23
14.24,20,20.18,90,90.2827,90.28
14.26,20,20.18,90,90.3035,90.3
14.28,20,20.2,90,90.2641,90.26
14.3,20,20.24,90,90.1933,90.19
14.32,20,20.27,90,90.1454,90.15
14.34,20,20.31,90,90.1027,90.1
14.36,20,20.33,90,90.0335,90.03
14.38,20,20.35,90,89.9777,89.98
14.4,20,20.35,90,89.9447,89.94
14.42,20,20.35,90,89.9143,89.91
14.44,20,20.33,90,89.9342,89.93
14.46,20,20.34,90,89.8911,89.89
14.48,20,20.36,90,89.8611,89.86
14.5,20,20.37,90,89.9157,89.92
14.52,20,20.36,90,89.8942,89.89
14.54,20,20.34,90,89.9377,89.94
14.56,20,20.31,90,90.0286,90.03
14.58,20,20.29,90,90.0441,90.04
14.6,20,20.27,90,90.0509,90.05
14.62,20,20.26,90,90.1199,90.12
14.64,20,20.26,90,90.1575,90.16
14.66,20,20.26,90,90.1608,90.16
14.68,20,20.26,90,90.1769,90.18
14.7,20,20.27,90,90.1765,90.18
14.72,20,20.28,90,90.1543,90.15
14.74,20,20.28,90,90.171,90.17
14.76,20,20.29,90,90.1975,90.2
14.78,20,20.27,90,90.268,90.27
14.8,20,20.22,90,90.4116,90.41
14.82,20,20.17,90,90.553,90.55
14.84,20,20.13,90,90.6844,90.68
14.86,20,20.09,90,90.7956,90.8
14.88,20,20.07,90,90.8649,90.86
14.91,20,20.06,90,90.8568,90.86
14.93,20,20.07,90,90.785,90.79
14.95,20,20.1,90,90.7499,90.75
14.97,20,20.13,90,90.6872,90.69
14.99,20,20.15,90,90.6149,90.61
15.01,20,20.16,90,90.5512,90.55
15.03,20,20.18,90,90.4783,90.48
15.05,20,20.17,90,90.49,90.49
15.07,20,20.15,90,90.531,90.53
15.09,20,20.16,90,90.4925,90.49
15.11,20,20.16,90,90.4416,90.44
15.13,20,20.15,90,90.5058,90.51
15.15,20,20.14,90,90.5585,90.56
15.17,20,20.16,90,90.4625,90.46
15.19,20,20.21,90,90.3319,90.33
15.21,20,20.25,90,90.2542,90.25
15.23,20,20.29,90,90.0963,90.1
15.25,20,20.34,90,89.9884,89.99
15.27,20,20.37,90,89.9438,89.94
15.29,20,20.41,90,89.8699,89.87
15.31,20,20.46,90,89.6175,89.62
15.33,20,20.51,90,89.4348,89.43
15.35,20,20.56,90,89.2733,89.27
15.37,20,20.59,90,89.1581,89.16
15.39,20,20.6,90,89.0826,89.08
15.41,20,20.62,90,89.032,89.03
15.43,20,20.63,90,88.9817,88.98
15.45,20,20.64,90,88.9582,88.96
15.47,20,20.65,90,88.9665,88.97
15.5,20,20.64,90,89.0288,89.03
15.52,20,20.61,90,89.056,89.06
15.54,20,20.59,90,89.0956,89.1
15.56,20,20.57,90,89.1621,89.16
15.58,20,20.55,90,89.1537,89.15
15.6,20,20.57,90,89.1561,89.16
15.62,20,20.49,90,89.4245,89.42
15.64,20,20.42,90,89.4647,89.46
15.66,20,20.4,90,89.6955,89.7
15.68,20,20.33,90,90.0542,90.05
15.7,20,20.32,90,90.0841,90.08
15.72,20,20.34,90,90.2052,90.21
15.74,20,20.34,90,90.3601,90.36
15.76,20,20.35,90,90.3521,90.35
15.78,20,20.35,90,90.3383,90.34
15.8,20,20.35,90,90.3966,90.4
15.82,20,20.34,90,90.4034,90.4
15.84,20,20.32,90,90.4604,90.46
15.86,20,20.29,90,90.573,90.57
15.88,20,20.27,90,90.6277,90.63
15.9,20,20.25,90,90.7236,90.72
15.92,20,20.22,90,90.7871,90.79
15.94,20,20.23,90,90.7386,90.74
15.96,20,20.22,90,90.7723,90.77
15.98,20,20.2,90,90.8164,90.82
16,20,20.19,90,90.7982,90.8
16.02,20,20.2,90,90.8324,90.83
16.04,20,20.2,90,90.8061,90.81
16.06,20,20.19,90,90.7666,90.77
16.08,20,20.19,90,90.7824,90.78
16.11,20,20.2,90,90.8026,90.8
16.13,20,20.19,90,90.8071,90.81
16.15,20,20.19,90,90.8652,90.87
16.17,20,20.19,90,90.8795,90.88
16.19,20,20.16,90,90.8811,90.88
16.21,20,20.11,90,90.9976,91
16.23,20,20.08,90,91.0529,91.05
16.25,20,20.06,90,91.049,91.05
16.27,20,20.05,90,91.1094,91.11
16.29,20,20.06,90,91.1571,91.16
16.31,20,20.07,90,91.1745,91.17
16.33,20,20.08,90,91.1429,91.14
16.35,20,20.11,90,91.0719,91.07
16.37,20,20.14,90,91.0085,91.01
16.39,20,20.17,90,90.9781,90.98
16.41,20,20.2,90,90.8959,90.9
16.43,20,20.23,90,90.831,90.83
16.45,20,20.26,90,90.7963,90.8
16.47,20,20.32,90,90.5806,90.58
16.49,20,20.38,90,90.4032,90.4
16.51,20,20.45,90,90.219,90.22
16.53,20,20.5,90,90.0717,90.07
16.55,20,20.53,90,89.9529,89.95
16.57,20,20.55,90,89.8592,89.86
16.59,20,20.53,90,89.9228,89.92
16.62,20,20.46,90,90.0743,90.07
16.64,20,20.38,90,90.34,90.34
16.66,20,20.32,90,90.5564,90.56
16.68,20,20.26,90,90.7262,90.73
16.7,20,20.23,90,90.8722,90.87
16.72,20,20.2,90,90.9858,90.99
16.74,20,20.13,90,91.1848,91.18
16.76,20,20.06,90,91.4003,91.4
16.78,20,20,90,91.5985,91.6
16.8,20,19.95,90,91.7516,91.75
16.82,20,19.93,90,91.8959,91.9
16.84,20,19.96,90,91.7945,91.79
16.86,20,20.01,90,91.5831,91.58
16.88,20,20.06,90,91.437,91.44
16.9,20,20.11,90,91.2971,91.3
16.92,20,20.15,90,91.1304,91.13
16.94,20,20.21,90,90.9396,90.94
16.96,20,20.25,90,90.8635,90.86
16.98,20,20.22,90,90.9547,90.95
17,20,20.16,90,91.0716,91.07
17.02,20,20.12,90,91.1871,91.19
17.04,20,20.09,90,91.2463,91.25
17.06,20,20.07,90,91.2885,91.29
17.08,20,20.06,90,91.3518,91.35
17.1,20,20.04,90,91.4221,91.42
17.12,20,20.02,90,91.4632,91.46
17.14,20,20.01,90,91.5064,91.51
17.16,20,20.01,90,91.5567,91.56
17.18,20,20.03,90,91.5986,91.6
17.2,20,20.03,90,91.6658,91.67
17.23,20,20.03,90,91.6752,91.68
17.25,20,20.04,90,91.5688,91.57
17.27,20,20.06,90,91.4206,91.42
17.29,20,20.1,90,91.2395,91.24
17.31,20,20.12,90,91.1097,91.11
17.33,20,20.14,90,91.0189,91.02
17.35,20,20.15,90,90.9711,90.97
17.37,20,20.16,90,90.9144,90.91
17.39,20,20.16,90,90.88,90.88
17.41,20,20.17,90,90.8687,90.87
17.43,20,20.2,90,90.8167,90.82
17.45,20,20.22,90,90.7903,90.79
17.47,20,20.24,90,90.8114,90.81
17.49,20,20.27,90,90.7598,90.76
17.51,20,20.31,90,90.6339,90.63
17.53,20,20.35,90,90.5145,90.51
17.55,20,20.38,90,90.4162,90.42
17.57,20,20.41,90,90.3378,90.34
17.59,20,20.43,90,90.2612,90.26
17.61,20,20.41,90,90.3088,90.31
17.63,20,20.33,90,90.5417,90.54
17.65,20,20.23,90,90.8575,90.86
17.67,20,20.13,90,91.1749,91.17
17.69,20,20.02,90,91.4669,91.47
17.71,20,19.95,90,91.7015,91.7
17.73,20,19.97,90,91.6698,91.67
17.75,20,20.05,90,91.4475,91.45
17.77,20,20.13,90,91.1575,91.16
17.79,20,20.24,90,90.7862,90.79
17.82,20,20.31,90,90.5135,90.51
17.84,20,20.38,90,90.2796,90.28
17.86,20,20.44,90,90.0825,90.08
17.88,20,20.42,90,90.1921,90.19
17.9,20,20.35,90,90.3744,90.37
17.92,20,20.24,90,90.6427,90.64
17.94,20,20.16,90,90.8933,90.89
17.96,20,20.09,90,91.0822,91.08
17.98,20,20.04,90,91.2253,91.23
18,20,20,90,91.3432,91.34
18.02,20,19.98,90,91.4374,91.44
18.04,20,19.96,90,91.5032,91.5
18.06,20,19.95,90,91.5695,91.57
18.08,20,19.96,90,91.6171,91.62
18.1,20,19.96,90,91.6393,91.64
18.12,20,19.97,90,91.6352,91.64
18.14,20,19.96,90,91.6561,91.66
18.16,20,19.95,90,91.7071,91.71
18.18,20,19.92,90,91.7884,91.79
18.2,20,19.91,90,91.8348,91.83
18.22,20,19.91,90,91.8749,91.87
18.24,20,19.91,90,91.9074,91.91
18.26,20,19.9,90,91.9165,91.92
18.28,20,19.9,90,91.8988,91.9
18.3,20,19.91,90,91.8344,91.83
18.32,20,19.92,90,91.7565,91.76
18.34,20,19.94,90,91.7273,91.73
18.36,20,19.95,90,91.694,91.69
18.38,20,19.97,90,91.6849,91.68
18.4,20,20.03,90,91.5354,91.54
18.43,20,20.07,90,91.3918,91.39
18.45,20,20.11,90,91.2814,91.28
18.47,20,20.13,90,91.1981,91.2
18.49,20,20.15,90,91.1272,91.13
18.51,20,20.2,90,90.9693,90.97
18.53,20,20.28,90,90.6766,90.68
18.55,20,20.33,90,90.4458,90.45
18.57,20,20.38,90,90.253,90.25
18.59,20,20.42,90,90.0574,90.06
18.61,20,20.46,90,89.9355,89.94
18.63,20,20.5,90,89.8533,89.85
18.65,20,20.43,90,90.0876,90.09
18.67,20,20.34,90,90.4078,90.41
18.69,20,20.23,90,90.7785,90.78
18.71,20,20.14,90,91.0928,91.09
18.73,20,20.07,90,91.4106,91.41
18.75,20,20.02,90,91.6088,91.61
18.77,20,19.99,90,91.7199,91.72
18.79,20,19.97,90,91.7937,91.79
18.81,20,19.95,90,91.8368,91.84
18.83,20,19.94,90,91.8453,91.85
18.85,20,19.94,90,91.8592,91.86
18.87,20,19.94,90,91.8604,91.86
18.89,20,19.95,90,91.8509,91.85
18.91,20,19.95,90,91.8872,91.89
18.93,20,19.95,90,91.8874,91.89
18.95,20,19.94,90,91.8549,91.85
18.97,20,19.93,90,91.8904,91.89
18.99,20,19.93,90,91.9016,91.9
19.01,20,19.93,90,91.8376,91.84
19.04,20,19.99,90,91.6721,91.67
19.06,20,20.05,90,91.4463,91.45
19.08,20,20.11,90,91.1876,91.19
19.1,20,20.16,90,91.0088,91.01
19.12,20,20.21,90,90.8445,90.84
19.14,20,20.26,90,90.6999,90.7
19.16,20,20.29,90,90.6084,90.61
19.18,20,20.35,90,90.4333,90.43
19.2,20,20.4,90,90.275,90.28
19.22,20,20.43,90,90.1396,90.14
19.24,20,20.44,90,90.0963,90.1
19.26,20,20.45,90,90.0634,90.06
19.28,20,20.48,90,90.0371,90.04
19.3,20,20.49,90,90.1133,90.11
19.32,20,20.45,90,90.2455,90.25
19.34,20,20.38,90,90.4599,90.46
19.36,20,20.33,90,90.6415,90.64
19.38,20,20.3,90,90.751,90.75
19.4,20,20.27,90,90.8724,90.87
19.42,20,20.19,90,91.1537,91.15
19.44,20,20.07,90,91.483,91.48
19.46,20,19.96,90,91.7749,91.77
19.48,20,19.89,90,92.0475,92.05
19.5,20,19.85,90,92.1071,92.11
19.52,20,19.81,90,92.2226,92.22
19.54,20,19.77,90,92.348,92.35
19.56,20,19.73,90,92.4645,92.46
19.58,20,19.7,90,92.5886,92.59
19.6,20,19.69,90,92.7073,92.71
19.63,20,19.67,90,92.7884,92.79
19.65,20,19.66,90,92.8927,92.89
19.67,20,19.65,90,92.9405,92.94
19.69,20,19.7,90,92.7649,92.76
19.71,20,19.78,90,92.4533,92.45
19.73,20,19.86,90,92.1826,92.18
19.75,20,19.94,90,91.8599,91.86
19.77,20,20,90,91.6169,91.62
19.79,20,20.04,90,91.4655,91.47
19.81,20,20.06,90,91.4329,91.43
19.83,20,20.04,90,91.514,91.51
19.85,20,20.01,90,91.6039,91.6
19.87,20,19.98,90,91.7075,91.71
19.89,20,19.96,90,91.772,91.77
19.91,20,19.95,90,91.8073,91.81
19.93,20,19.95,90,91.8316,91.83
19.95,20,19.95,90,91.8609,91.86
19.97,20,19.93,90,91.8605,91.86
19.99,20,19.94,90,91.8332,91.83
 -   ,20,19.95,135,91.8053,91.81
0.02,20,19.96,135,91.8024,91.8
0.04,20,19.97,135,91.7964,91.8
0.06,20,20.03,135,91.5617,91.56
0.08,20,20.09,135,91.3347,91.33
0.1,20,20.16,135,91.104,91.1
0.12,20,20.23,135,90.8154,90.82
0.14,20,20.28,135,90.6611,90.66
0.16,20,20.32,135,90.544,90.54
0.18,20,20.29,135,90.6117,90.61
0.2,20,20.24,135,90.7623,90.76
0.22,20,20.18,135,90.9086,90.91
0.24,20,20.12,135,91.0877,91.09
0.26,20,20.08,135,91.2586,91.26
0.29,20,20.03,135,91.443,91.44
0.31,20,20,135,91.5541,91.55
0.33,20,19.99,135,91.6464,91.65
0.35,20,19.93,135,91.774,91.77
0.37,20,19.83,135,92.0282,92.03
0.39,20,19.72,135,92.3015,92.3
0.41,20,19.63,135,92.4166,92.42
0.43,20,19.66,135,92.5836,92.58
0.45,20,19.64,135,92.657,92.66
0.47,20,19.64,135,92.4179,92.42
0.49,20,19.78,135,92.392,92.39
0.51,20,19.87,135,92.4769,92.48
0.53,20,19.94,135,92.3332,92.33
0.55,20,19.99,135,92.381,92.38
0.57,20,20.01,135,92.6323,92.63
0.59,20,19.94,135,92.7274,92.73
0.61,20,19.84,135,92.86,92.86
0.63,20,19.78,135,93.0545,93.05
0.65,20,19.73,135,93.1969,93.2
0.67,20,19.7,135,93.3352,93.34
0.69,20,19.64,135,93.6999,93.7
0.71,20,19.58,135,93.8,93.8
0.73,20,19.54,135,93.7618,93.76
0.75,20,19.59,135,93.8491,93.85
0.77,20,19.68,135,93.8715,93.87
0.79,20,19.7,135,94.0192,94.02
0.81,20,19.7,135,94.1568,94.16
0.83,20,19.72,135,94.2838,94.28
0.85,20,19.67,135,94.6108,94.61
0.88,20,19.63,135,94.8197,94.82
0.9,20,19.61,135,94.9952,95
0.92,20,19.56,135,95.3024,95.3
0.94,20,19.49,135,95.496,95.5
0.96,20,19.59,135,95.311,95.31
0.98,20,19.63,135,95.467,95.47
1,20,19.63,135,95.7312,95.73
1.02,20,19.66,135,95.5037,95.5
1.04,20,19.65,135,95.5836,95.58
1.06,20,19.6,135,95.7629,95.76
